age,how_tall_in_meters,weight,body_mass_index,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,user_debora,user_katia,user_wallace,user_jose_carlos,gender_Woman,gender_Man,class_sitting,class_sittingdown,class_standing,class_standingup,class_walking
46,162,74.95699379920832,28.6,-3,93,-91,-12,82,-115,86,20,-135,-178,-83,-168,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88477372068779,28.4,11,109,-112,-449,-469,-569,19,124,-89,-231,-88,-190,0,0,1,0,0,1,0,0,0,0,1
46,162,74.95581611965692,28.6,-11,97,-97,-4,73,-124,20,103,-91,-160,-102,-154,1,0,0,0,1,0,0,0,1,0,0
28,158,54.938501542623484,22.0,0,102,-99,6,88,-118,17,92,-95,-200,-86,-162,0,1,0,0,1,0,0,0,1,0,0
46,162,74.95544494735786,28.6,-5,85,-114,-7,95,-113,7,253,-134,-157,-47,-142,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88486149255672,28.4,-8,94,-113,13,88,-120,23,124,-84,-160,-78,-154,0,0,1,0,0,1,0,0,1,0,0
28,158,54.936819883503475,22.0,-30,22,-29,-269,-313,-333,26,106,-88,-150,-95,-169,0,1,0,0,1,0,1,0,0,0,0
31,171,82.88494462051878,28.4,-5,92,-108,10,89,-123,26,123,-81,-160,-77,-148,0,0,1,0,0,1,0,0,1,0,0
28,158,54.93714465629986,22.0,-10,105,-86,-487,-510,-610,29,133,-127,-168,-72,-181,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88612078010513,28.4,-10,85,-93,-291,-300,-406,2,124,-84,-141,-131,-117,0,0,1,0,0,1,0,1,0,0,0
31,171,82.88430495687602,28.4,1,64,-61,-37,-25,-27,71,64,-106,-87,-135,-167,0,0,1,0,0,1,1,0,0,0,0
75,167,66.8755931656534,24.0,-13,96,-100,-3,-11,-21,-64,86,-128,-105,-149,-122,0,0,0,1,0,1,1,0,0,0,0
28,158,54.93436046566996,22.0,-20,34,-23,-28,-29,-30,29,107,-81,-153,-94,-161,0,1,0,0,1,0,1,0,0,0,0
46,162,74.954711410984,28.6,-2,102,-80,16,87,-90,14,108,-102,-184,-88,-165,1,0,0,0,1,0,0,0,1,0,0
28,158,54.938546741100375,22.0,-6,100,-102,10,84,-128,44,107,-79,-187,-80,-152,0,1,0,0,1,0,0,0,1,0,0
28,158,54.937492460202456,22.0,14,99,-127,-445,-458,-558,39,113,-105,-155,-37,-176,0,1,0,0,1,0,0,0,0,0,1
46,162,74.95619656134721,28.6,9,108,-77,22,80,-85,11,111,-88,-166,-101,-172,1,0,0,0,1,0,0,0,0,0,1
28,158,54.938247763834866,22.0,-1,98,-88,-7,82,-127,28,96,-45,-192,-83,-155,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88588390064156,28.4,2,70,-64,-24,6,-27,81,74,-142,-101,-115,-192,0,0,1,0,0,1,1,0,0,0,0
31,171,82.88429553607409,28.4,4,71,-61,-22,-26,-22,61,54,-103,-95,-128,-168,0,0,1,0,0,1,1,0,0,0,0
28,158,54.937073652088806,22.0,-10,114,-130,-492,-516,-615,-8,134,-162,-178,-55,-164,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88378217711939,28.4,-43,41,-132,-17,89,-147,38,196,-73,-217,-45,-169,0,0,1,0,0,1,0,0,0,0,1
46,162,74.95464647558624,28.6,-6,102,-56,2,67,-111,25,105,-86,-158,-96,-152,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88406805338316,28.4,-35,40,-126,-6,95,-142,29,197,-89,-218,-38,-177,0,0,1,0,0,1,0,0,0,0,1
46,162,74.94976105412064,28.6,-1,107,-91,-83,132,35,7,106,-75,-187,-102,-173,1,0,0,0,1,0,0,0,0,0,1
46,162,74.95603310685388,28.6,0,96,-52,-17,22,-16,10,107,-92,-160,-95,-158,1,0,0,0,1,0,1,0,0,0,0
31,171,82.88560501348803,28.4,1,65,-65,-21,6,-27,66,59,-103,-97,-122,-172,0,0,1,0,0,1,1,0,0,0,0
28,158,54.942496190294165,22.0,-25,33,-20,-190,-205,-335,38,107,-102,-161,-93,-167,0,1,0,0,1,0,1,0,0,0,0
46,162,74.9563689131631,28.6,-9,102,-102,5,82,-126,23,108,-99,-180,-89,-159,1,0,0,0,1,0,0,0,1,0,0
46,162,74.9589821643247,28.6,15,112,-124,30,49,-150,3,134,-70,-165,-81,-162,1,0,0,0,1,0,0,0,0,0,1
46,162,74.95574770275677,28.6,1,93,-50,-19,23,-14,10,108,-92,-165,-95,-152,1,0,0,0,1,0,1,0,0,0,0
46,162,74.9571056916241,28.6,4,84,-17,8,28,-29,18,98,-64,-149,-108,-154,1,0,0,0,1,0,1,0,0,0,0
75,167,66.87511407484361,24.0,-12,96,-100,-9,-24,-21,-72,80,-96,-103,-132,-145,0,0,0,1,0,1,1,0,0,0,0
28,158,54.93609388846259,22.0,-10,103,-91,-491,-513,-613,19,107,-102,-196,-91,-164,0,1,0,0,1,0,0,0,1,0,0
46,162,74.95557273975238,28.6,-4,98,-87,4,71,-116,24,104,-88,-162,-101,-156,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88656540618156,28.4,-3,115,-89,-455,-494,-591,-6,120,-80,-157,-85,-100,0,0,1,0,0,1,0,1,0,0,0
28,158,54.93707250612906,22.0,-10,80,-115,-447,-466,-566,40,23,-136,-172,-81,-173,0,1,0,0,1,0,0,0,0,0,1
46,162,74.95532065137901,28.6,2,103,-63,4,68,-112,32,104,-77,-153,-102,-151,1,0,0,0,1,0,0,0,1,0,0
28,158,54.93830752497749,22.0,1,59,-121,51,29,-72,14,94,-45,-215,-117,-174,0,1,0,0,1,0,0,0,0,1,0
75,167,66.87463180954128,24.0,-7,91,-154,-7,89,-99,17,123,-108,-175,-85,-134,0,0,0,1,0,1,0,0,1,0,0
28,158,54.9381402787423,22.0,-27,35,-29,-260,-303,-343,30,110,-100,-152,-92,-162,0,1,0,0,1,0,1,0,0,0,0
28,158,54.934279990929916,22.0,-9,103,-93,17,63,-66,20,107,-100,-196,-87,-162,0,1,0,0,1,0,0,0,1,0,0
75,167,66.87500385123626,24.0,-14,96,-100,-10,-21,-21,-72,81,-103,-108,-115,-157,0,0,0,1,0,1,1,0,0,0,0
46,162,74.95584645375807,28.6,-3,98,-69,-17,16,-17,-14,103,-91,-168,-94,-158,1,0,0,0,1,0,1,0,0,0,0
31,171,82.88405574117203,28.4,0,68,-64,-24,-28,-23,62,55,-103,-95,-128,-168,0,0,1,0,0,1,1,0,0,0,0
31,171,82.88448381115145,28.4,6,70,-60,-14,-30,-22,61,54,-104,-92,-132,-175,0,0,1,0,0,1,1,0,0,0,0
46,162,74.955614819869,28.6,-5,109,-75,12,105,-85,-153,181,72,-155,-106,-152,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88518761189191,28.4,-7,94,-131,11,92,-122,20,120,-86,-189,-77,-156,0,0,1,0,0,1,0,0,1,0,0
31,171,82.88497998370262,28.4,2,69,-68,-24,-1,-27,83,76,-142,-107,-126,-143,0,0,1,0,0,1,1,0,0,0,0
46,162,74.95690268137601,28.6,-1,81,-28,2,25,-29,6,94,-68,-151,-109,-163,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95476896638216,28.6,-1,96,-90,-1,72,-101,8,100,-76,-172,-103,-158,1,0,0,0,1,0,0,0,1,0,0
46,162,74.95659496971304,28.6,-3,104,-96,-8,85,-125,30,105,-84,-177,-91,-161,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88650026809212,28.4,-15,101,-128,4,95,-121,-64,153,-122,-229,-117,-180,0,0,1,0,0,1,0,0,0,0,1
28,158,54.93600824055725,22.0,-12,101,-98,-493,-516,-616,18,103,-106,-185,-81,-166,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88584358280336,28.4,-6,94,-121,6,91,-136,36,125,-78,-168,-70,-156,0,0,1,0,0,1,0,0,1,0,0
75,167,66.87460494435298,24.0,-8,95,-148,-5,90,-96,18,125,-104,-189,-76,-155,0,0,0,1,0,1,0,0,1,0,0
31,171,82.88575478837255,28.4,3,71,-61,-21,9,-23,89,82,-139,-96,-117,-183,0,0,1,0,0,1,1,0,0,0,0
31,171,82.88533422612626,28.4,6,73,-59,-34,-3,-24,66,58,-104,-100,-119,-183,0,0,1,0,0,1,1,0,0,0,0
28,158,54.93192594588997,22.0,-2,97,-117,2,-13,-10,18,93,-39,-243,-98,-127,0,1,0,0,1,0,0,0,0,1,0
46,162,74.95467279995106,28.6,-5,98,-89,12,74,-96,16,104,-84,-152,-100,-157,1,0,0,0,1,0,0,0,1,0,0
46,162,74.95531903606863,28.6,-7,102,-92,-3,67,-116,17,105,-94,-159,-100,-155,1,0,0,0,1,0,0,0,1,0,0
28,158,54.93809033024347,22.0,6,105,-105,-493,-516,-616,20,130,-121,-170,-77,-183,0,1,0,0,1,0,0,0,0,0,1
75,167,66.87509253148102,24.0,-12,95,-97,-13,-20,-21,-70,83,-104,-108,-116,-160,0,0,0,1,0,1,1,0,0,0,0
46,162,74.95816396335236,28.6,30,100,5,21,34,-25,25,99,-45,-136,-98,-144,1,0,0,0,1,0,1,0,0,0,0
28,158,54.937524062788405,22.0,-1,78,-116,-378,-440,-544,36,123,-130,-179,-73,-176,0,1,0,0,1,0,0,0,0,0,1
28,158,54.93772253440313,22.0,8,72,-169,5,37,-43,-410,-440,-546,-282,-122,-157,0,1,0,0,1,0,0,0,0,1,0
28,158,54.939801485476394,22.0,-9,98,-114,-493,-516,-616,22,97,-35,-224,-84,-131,0,1,0,0,1,0,0,0,0,1,0
31,171,82.88738568630426,28.4,-14,96,-114,-374,-393,-519,3,119,-78,-174,-82,-136,0,0,1,0,0,1,0,1,0,0,0
28,158,54.9369687331704,22.0,-17,96,-111,-493,-516,-615,36,117,-101,-166,-76,-175,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88528169313062,28.4,-18,88,-123,-6,98,-104,32,72,-119,-174,-80,-179,0,0,1,0,0,1,0,0,0,0,1
46,162,74.95848579950689,28.6,-8,113,-62,75,97,-116,3,113,-76,-164,-97,-170,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88482146660319,28.4,-21,99,-115,-13,88,-113,53,171,-49,-189,-80,-171,0,0,1,0,0,1,0,0,0,0,1
31,171,82.88565702060889,28.4,-13,96,-147,-265,-282,-383,-13,101,-80,-207,-73,-146,0,0,1,0,0,1,0,1,0,0,0
46,162,74.95568903339932,28.6,-2,88,-49,-21,21,-18,11,108,-90,-163,-93,-157,1,0,0,0,1,0,1,0,0,0,0
31,171,82.88360062343685,28.4,-2,89,-115,-453,-491,-590,13,127,-92,-226,-74,-174,0,0,1,0,0,1,0,0,0,0,1
31,171,82.88543453359652,28.4,1,68,-62,-20,6,-25,72,65,-98,-92,-111,-176,0,0,1,0,0,1,1,0,0,0,0
46,162,74.95627323632266,28.6,-3,102,-88,-5,84,-123,32,106,-85,-178,-90,-158,1,0,0,0,1,0,0,0,1,0,0
28,158,54.938246819425174,22.0,-27,30,-24,-256,-325,-362,29,109,-101,-157,-95,-162,0,1,0,0,1,0,1,0,0,0,0
46,162,74.95582382829645,28.6,-8,101,-85,2,79,-119,24,105,-87,-154,-96,-152,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88557324112126,28.4,-18,101,-108,0,98,-116,44,142,-50,-193,-74,-170,0,0,1,0,0,1,0,0,0,0,1
28,158,54.93800673455445,22.0,-27,24,-20,-259,-355,-383,29,110,-101,-156,-93,-163,0,1,0,0,1,0,1,0,0,0,0
46,162,74.95774960896273,28.6,18,91,-12,14,29,-29,24,100,-60,-142,-103,-149,1,0,0,0,1,0,1,0,0,0,0
28,158,54.93878373692458,22.0,-2,101,-102,0,85,-126,-5,64,-116,-193,-87,-161,0,1,0,0,1,0,0,0,1,0,0
46,162,74.95566211651916,28.6,-2,95,-61,-19,17,-17,-14,104,-90,-164,-92,-154,1,0,0,0,1,0,1,0,0,0,0
75,167,66.87564104725007,24.0,-12,95,-96,-7,-9,-20,-62,87,-129,-103,-143,-134,0,0,0,1,0,1,1,0,0,0,0
46,162,74.95588191368171,28.6,4,97,-82,9,75,-91,10,107,-86,-174,-106,-175,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88186762935588,28.4,-19,83,-114,-297,-319,-419,6,138,-74,-198,-77,-163,0,0,1,0,0,1,0,0,0,0,1
46,162,74.95432250675755,28.6,-8,100,-93,16,85,-88,11,108,-102,-187,-88,-163,1,0,0,0,1,0,0,0,1,0,0
46,162,74.95972101206252,28.6,-11,96,-95,7,86,-110,41,85,-81,-187,-92,-154,1,0,0,0,1,0,0,0,0,1,0
75,167,66.87444884267885,24.0,-7,94,-147,-11,88,-97,14,121,-107,-190,-80,-147,0,0,0,1,0,1,0,0,1,0,0
46,162,74.9510018889663,28.6,-11,90,-79,0,4,-24,32,104,-77,-173,-90,-149,1,0,0,0,1,0,0,0,0,1,0
28,158,54.94172639825379,22.0,5,77,-128,3,80,-85,-432,-453,-553,-235,-122,-162,0,1,0,0,1,0,0,0,0,1,0
46,162,74.95594002901262,28.6,-12,95,-101,1,72,-125,19,104,-89,-156,-103,-157,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88597500547392,28.4,0,99,-127,9,94,-124,36,118,-80,-171,-76,-164,0,0,1,0,0,1,0,0,1,0,0
28,158,54.94278271086802,22.0,-6,98,-87,11,79,-126,-132,-60,-216,-184,-82,-167,0,1,0,0,1,0,0,0,0,1,0
28,158,54.93703046333053,22.0,-9,113,-107,-493,-515,-616,-9,221,-106,-167,-73,-167,0,1,0,0,1,0,0,0,0,0,1
28,158,54.93851053913385,22.0,-2,102,-98,6,88,-119,19,95,-95,-198,-86,-164,0,1,0,0,1,0,0,0,1,0,0
46,162,74.9509381405196,28.6,-14,91,-93,5,6,-19,24,101,-86,-188,-94,-152,1,0,0,0,1,0,0,0,0,1,0
28,158,54.938271733422404,22.0,2,112,-114,-487,-510,-610,21,128,-128,-159,-80,-181,0,1,0,0,1,0,0,0,0,0,1
28,158,54.94086056558756,22.0,-23,23,-25,-225,-210,-320,38,108,-102,-158,-90,-167,0,1,0,0,1,0,1,0,0,0,0
75,167,66.87456464108746,24.0,-7,95,-150,-11,89,-97,16,122,-109,-187,-79,-148,0,0,0,1,0,1,0,0,1,0,0
46,162,74.95544311065713,28.6,-9,95,-91,2,70,-119,21,103,-84,-161,-100,-156,1,0,0,0,1,0,0,0,1,0,0
28,158,54.94068959298863,22.0,-11,100,-116,-493,-516,-616,36,119,-76,-206,-105,-158,0,1,0,0,1,0,0,0,0,1,0
28,158,54.941017954577916,22.0,-31,31,-34,-256,-241,-351,38,107,-102,-158,-94,-165,0,1,0,0,1,0,1,0,0,0,0
28,158,54.93442313593303,22.0,-18,30,-22,-19,-25,-24,28,108,-85,-145,-94,-168,0,1,0,0,1,0,1,0,0,0,0
28,158,54.933563414419915,22.0,8,95,-179,-22,-19,-27,-235,-212,-343,-204,-79,-117,0,1,0,0,1,0,0,0,0,1,0
31,171,82.8860007915033,28.4,-5,98,-120,7,92,-136,32,122,-79,-182,-74,-156,0,0,1,0,0,1,0,0,1,0,0
31,171,82.88435445831816,28.4,3,93,-114,-492,-515,-615,22,125,-96,-237,-84,-196,0,0,1,0,0,1,0,0,0,0,1
46,162,74.95584232235177,28.6,-6,102,-81,3,79,-117,19,103,-89,-164,-97,-159,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88530752050737,28.4,6,72,-59,-34,-5,-24,65,58,-104,-98,-120,-186,0,0,1,0,0,1,1,0,0,0,0
31,171,82.88655615623185,28.4,-30,137,-159,-31,177,-66,86,69,-69,-231,-71,-172,0,0,1,0,0,1,0,0,0,0,1
28,158,54.9338851411009,22.0,2,114,-174,21,6,1,7,106,-120,-229,-105,-138,0,1,0,0,1,0,0,1,0,0,0
46,162,74.95587237583972,28.6,-11,92,-93,-7,70,-124,12,101,-65,-132,-118,-150,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88495222070276,28.4,2,70,-63,-35,-7,-26,73,66,-97,-91,-113,-178,0,0,1,0,0,1,1,0,0,0,0
28,158,54.941856757732296,22.0,-25,36,-25,-233,-224,-345,38,108,-102,-155,-92,-164,0,1,0,0,1,0,1,0,0,0,0
31,171,82.88383527064089,28.4,-23,92,-120,-130,-154,-299,5,172,-53,-210,-87,-164,0,0,1,0,0,1,0,0,0,0,1
28,158,54.9408958147202,22.0,-28,31,-35,-248,-226,-334,38,107,-102,-159,-90,-171,0,1,0,0,1,0,1,0,0,0,0
31,171,82.8840014877666,28.4,11,105,-103,-476,-498,-598,8,156,-73,-208,-61,-175,0,0,1,0,0,1,0,0,0,0,1
28,158,54.93434882471303,22.0,-20,34,-23,-28,-29,-30,29,107,-81,-152,-93,-161,0,1,0,0,1,0,1,0,0,0,0
31,171,82.88593131618875,28.4,-7,94,-118,2,90,-137,29,118,-83,-174,-77,-162,0,0,1,0,0,1,0,0,1,0,0
75,167,66.87521166081068,24.0,-8,95,-95,-17,-18,-21,-76,76,-99,-107,-133,-138,0,0,0,1,0,1,1,0,0,0,0
28,158,54.939061095158685,22.0,-27,15,-38,-242,-263,-333,38,107,-101,-160,-90,-167,0,1,0,0,1,0,1,0,0,0,0
28,158,54.936572090370035,22.0,-19,81,-125,-492,-514,-614,13,129,-105,-190,-97,-158,0,1,0,0,1,0,0,0,0,0,1
46,162,74.95659843879503,28.6,-6,69,-47,-8,17,-36,0,95,-75,-160,-108,-169,1,0,0,0,1,0,1,0,0,0,0
28,158,54.9377621951115,22.0,3,96,-117,-388,-434,-536,23,132,-122,-175,-69,-183,0,1,0,0,1,0,0,0,0,0,1
31,171,82.88185675485677,28.4,22,94,-102,-21,9,-19,83,76,-59,-93,-99,-146,0,0,1,0,0,1,0,0,0,1,0
46,162,74.95547903848748,28.6,-12,90,-97,-9,68,-126,9,99,-67,-160,-103,-155,1,0,0,0,1,0,0,0,1,0,0
46,162,74.95687493041356,28.6,-2,79,-29,1,24,-31,6,95,-68,-150,-108,-163,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95803057893866,28.6,27,119,-43,22,74,-59,28,105,-67,-173,-99,-148,1,0,0,0,1,0,0,1,0,0,0
46,162,74.95540451227663,28.6,-10,91,-93,-4,71,-120,14,105,-88,-162,-100,-161,1,0,0,0,1,0,0,0,1,0,0
28,158,54.93687052517597,22.0,-1,80,-111,-492,-516,-616,53,119,-141,-186,-59,-173,0,1,0,0,1,0,0,0,0,0,1
46,162,74.95577290494658,28.6,-1,87,-46,-19,22,-18,16,108,-88,-162,-93,-158,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95752351328981,28.6,12,89,-16,11,27,-30,21,99,-64,-144,-105,-152,1,0,0,0,1,0,1,0,0,0,0
31,171,82.88442836367173,28.4,1,65,-64,-37,-25,-28,71,64,-106,-88,-135,-168,0,0,1,0,0,1,1,0,0,0,0
46,162,74.95585999239697,28.6,-12,96,-99,0,72,-126,17,105,-89,-163,-98,-158,1,0,0,0,1,0,0,0,1,0,0
31,171,82.88075081211495,28.4,-7,93,-104,-50,0,-33,3,108,-71,-91,-91,-171,0,0,1,0,0,1,0,0,0,1,0
31,171,82.88526872292785,28.4,1,100,-126,-8,94,-117,18,119,-86,-180,-75,-163,0,0,1,0,0,1,0,0,1,0,0
31,171,82.88658723613644,28.4,12,92,-128,7,91,-137,38,116,-81,-215,-64,-175,0,0,1,0,0,1,0,0,1,0,0
28,158,54.93809074938861,22.0,-10,100,-88,-6,82,-131,28,100,-65,-189,-78,-154,0,1,0,0,1,0,0,0,1,0,0
46,162,74.95646642880556,28.6,-5,104,-103,6,88,-122,22,109,-97,-188,-89,-154,1,0,0,0,1,0,0,0,1,0,0
28,158,54.93873022303306,22.0,-1,102,-97,4,86,-124,25,102,-88,-200,-87,-165,0,1,0,0,1,0,0,0,1,0,0
46,162,74.95695083724947,28.6,-15,103,-90,-1,84,-118,44,143,-91,-158,-102,-163,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88532340187507,28.4,-9,91,-127,5,90,-127,36,116,-81,-180,-77,-161,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95611063118628,28.6,-11,98,-99,0,74,-124,15,103,-92,-170,-106,-164,1,0,0,0,1,0,0,0,1,0,0
75,167,66.87563667088189,24.0,-9,95,-101,-16,-15,-21,-64,85,-129,-100,-145,-138,0,0,0,1,0,1,1,0,0,0,0
46,162,74.9587975685693,28.6,12,69,-115,23,115,-139,-93,179,-30,-148,-57,-154,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88410586315022,28.4,3,70,-62,-22,-26,-22,68,61,-98,-89,-124,-162,0,0,1,0,0,1,1,0,0,0,0
28,158,54.940577919005854,22.0,0,91,-108,-492,-516,-616,45,109,-95,-226,-108,-143,0,1,0,0,1,0,0,0,0,1,0
46,162,74.95580310468229,28.6,-1,96,-65,-16,18,-16,-13,104,-90,-170,-92,-157,1,0,0,0,1,0,1,0,0,0,0
28,158,54.93453548130299,22.0,-18,37,-22,-19,-28,-26,29,107,-80,-148,-95,-165,0,1,0,0,1,0,1,0,0,0,0
31,171,82.88389004741373,28.4,3,70,-61,-23,-30,-23,68,61,-98,-89,-130,-150,0,0,1,0,0,1,1,0,0,0,0
28,158,54.93719177304965,22.0,-7,111,-113,-493,-515,-615,-8,241,-99,-163,-76,-174,0,1,0,0,1,0,0,0,0,0,1
28,158,54.9387795619684,22.0,-5,103,-89,16,88,-126,34,101,-90,-187,-82,-159,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88639028320112,28.4,-36,55,-166,26,98,-155,25,186,-79,-240,-66,-172,0,0,1,0,0,1,0,0,0,0,1
46,162,74.956726029769,28.6,3,100,-114,38,98,-97,-34,156,14,-166,-66,-164,1,0,0,0,1,0,0,0,0,0,1
46,162,74.95720254059425,28.6,-13,112,-86,-9,88,-119,37,173,-79,-152,-104,-160,1,0,0,0,1,0,0,0,0,0,1
28,158,54.93601881757697,22.0,3,88,-176,-3,39,-27,8,106,-122,-209,-93,-147,0,1,0,0,1,0,0,1,0,0,0
31,171,82.88582441000766,28.4,-11,91,-126,4,89,-139,31,120,-82,-174,-75,-160,0,0,1,0,0,1,0,0,1,0,0
75,167,66.87480624370824,24.0,-21,113,-144,-39,103,-91,-85,166,-84,-202,-90,-142,0,0,0,1,0,1,0,0,0,0,1
28,158,54.93457142593076,22.0,-18,32,-17,-29,-23,-23,-56,19,-144,-143,-96,-175,0,1,0,0,1,0,1,0,0,0,0
28,158,54.93881434158594,22.0,-25,23,-23,-229,-272,-330,38,108,-101,-161,-90,-169,0,1,0,0,1,0,1,0,0,0,0
31,171,82.88293282234226,28.4,-4,117,-128,-474,-497,-597,-370,165,-28,-213,-77,-163,0,0,1,0,0,1,0,0,0,0,1
75,167,66.87389109523299,24.0,-20,96,-137,-16,89,-85,-87,149,-81,-190,-91,-141,0,0,0,1,0,1,0,0,0,0,1
46,162,74.95622706582583,28.6,-10,94,-100,18,53,-123,8,108,-100,-168,-102,-159,1,0,0,0,1,0,0,0,0,0,1
46,162,74.95706758544367,28.6,3,84,-18,7,27,-30,19,98,-64,-149,-107,-154,1,0,0,0,1,0,1,0,0,0,0
46,162,74.95597264903998,28.6,-8,102,-88,3,81,-119,24,105,-87,-154,-96,-152,1,0,0,0,1,0,0,0,1,0,0
28,158,54.93902775759937,22.0,-29,18,-31,-266,-258,-336,38,107,-102,-163,-90,-167,0,1,0,0,1,0,1,0,0,0,0
28,158,54.93849178373825,22.0,-2,102,-99,4,85,-123,21,95,-94,-195,-82,-160,0,1,0,0,1,0,0,0,1,0,0
28,158,54.939549806531616,22.0,0,81,-143,3,68,-75,-4,87,-87,-252,-122,-147,0,1,0,0,1,0,0,0,0,1,0
28,158,54.93516547286734,22.0,7,83,-186,6,11,-22,-17,84,-93,-308,-151,-144,0,1,0,0,1,0,0,0,0,1,0
31,171,82.88534640111519,28.4,-30,88,-118,14,88,-122,13,122,-93,-202,-93,-172,0,0,1,0,0,1,0,0,0,0,1
46,162,74.95653044849263,28.6,-5,65,-55,-10,13,-38,-2,94,-73,-164,-106,-171,1,0,0,0,1,0,1,0,0,0,0
28,158,54.93444637900042,22.0,-18,32,-19,-12,-23,-21,28,104,-88,-148,-94,-169,0,1,0,0,1,0,1,0,0,0,0
46,162,74.95779642457917,28.6,-12,116,-96,-9,81,-132,-3,200,-34,-150,-104,-166,1,0,0,0,1,0,0,0,0,0,1
31,171,82.88555178874027,28.4,-11,78,-152,-270,-286,-387,-16,109,-75,-196,-83,-144,0,0,1,0,0,1,0,1,0,0,0
46,162,74.95652906584533,28.6,-7,65,-53,-9,14,-38,0,93,-73,-164,-108,-171,1,0,0,0,1,0,1,0,0,0,0
31,171,82.88588168538134,28.4,3,70,-62,-23,7,-26,81,74,-142,-99,-119,-186,0,0,1,0,0,1,1,0,0,0,0
28,158,54.93807325752185,22.0,-3,99,-91,-9,83,-125,35,95,-45,-188,-80,-152,0,1,0,0,1,0,0,0,1,0,0
31,171,82.88386794058756,28.4,-10,101,-115,-493,-516,-616,5,129,-84,-210,-76,-187,0,0,1,0,0,1,0,0,0,0,1
28,158,54.93859604213161,22.0,0,102,-87,-3,84,-127,9,88,-65,-195,-87,-159,0,1,0,0,1,0,0,0,1,0,0
46,162,74.95803859760157,28.6,-7,106,-90,-7,87,-123,65,122,-71,-154,-109,-169,1,0,0,0,1,0,0,0,0,0,1
28,158,54.93742253224336,22.0,-1,131,-126,-493,-515,-616,-100,186,-63,-188,-76,-147,0,1,0,0,1,0,0,0,0,0,1
46,162,74.95645650569668,28.6,-7,65,-52,-9,15,-36,0,94,-72,-164,-108,-172,1,0,0,0,1,0,1,0,0,0,0
28,158,54.93865143022438,22.0,-1,102,-94,4,85,-124,-20,50,-127,-196,-86,-160,0,1,0,0,1,0,0,0,1,0,0
46,162,74.95079811546906,28.6,-9,84,-68,-4,7,-20,29,97,-70,-177,-90,-158,1,0,0,0,1,0,0,0,0,1,0
28,158,54.938738363414956,22.0,-5,102,-90,11,83,-130,19,84,-105,-187,-82,-158,0,1,0,0,1,0,0,0,1,0,0
75,167,66.87522036307506,24.0,-17,98,-125,30,-49,-30,16,9,-102,-118,-122,-129,0,0,0,1,0,1,1,0,0,0,0
46,162,74.96005696034241,28.6,-2,96,-116,5,89,-102,8,106,-74,-170,-95,-157,1,0,0,0,1,0,0,1,0,0,0
31,171,82.88601299624898,28.4,-10,96,-125,4,91,-139,33,119,-82,-179,-77,-157,0,0,1,0,0,1,0,0,1,0,0
46,162,74.95627201765056,28.6,-20,99,-75,-23,86,-134,-119,124,46,-178,-85,-157,1,0,0,0,1,0,0,0,0,0,1
28,158,54.94125635150977,22.0,-29,24,-25,-275,-371,-453,27,109,-87,-152,-93,-169,0,1,0,0,1,0,1,0,0,0,0
46,162,74.95571102389795,28.6,-8,86,-93,11,53,-122,8,104,-108,-185,-82,-175,1,0,0,0,1,0,0,0,0,0,1
46,162,74.9557971695784,28.6,-1,90,-50,-18,21,-16,-3,104,-78,-158,-95,-160,1,0,0,0,1,0,1,0,0,0,0
75,167,66.87523070988284,24.0,-15,96,-99,-11,-23,-21,-68,84,-102,-99,-149,-139,0,0,0,1,0,1,1,0,0,0,0
28,158,54.9395143383666,22.0,-24,24,-21,-247,-249,-330,37,107,-103,-164,-90,-168,0,1,0,0,1,0,1,0,0,0,0
31,171,82.88620005288037,28.4,-6,90,-132,7,92,-122,1,106,-105,-204,-95,-148,0,0,1,0,0,1,0,0,0,0,1
28,158,54.94129353302632,22.0,-29,34,-32,-253,-239,-352,38,107,-102,-159,-93,-165,0,1,0,0,1,0,1,0,0,0,0
31,171,82.88403603025442,28.4,3,70,-62,-23,-30,-23,68,60,-99,-88,-126,-162,0,0,1,0,0,1,1,0,0,0,0
